,added_at,is_local,added_by.type,track.album.album_type,track.album.id,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.disc_number,track.duration_ms,track.episode,track.explicit,track.external_ids.isrc,track.is_local,track.name,track.popularity,track.track,track.track_number,track.type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature
276,2021-01-28T14:51:29Z,False,user,single,2bw00gRKNKbTFOqCkohbSh,Silence,2017-08-11,day,1,album,1,180822,False,False,USRC11701901,False,Silence,82,True,1,track,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,7vGuf3Y35N4wmASOKLUVVU,4
277,2021-01-28T14:51:29Z,False,user,single,2mnDyPSNM02LMvniaMWnLl,Strip That Down,2017-05-18,day,1,album,1,204502,False,False,GBUM71701628,False,Strip That Down,1,True,1,track,0.869,0.485,6,-5.595,1,0.0545,0.246,0.0,0.0765,0.527,106.028,6EpRaXYhGOB3fj4V2uDkMJ,4
278,2021-01-28T14:51:29Z,False,user,album,3pgcHENAMBqdvBj65yvZLb,Tell Me You Love Me (Deluxe),2017-09-29,day,15,album,1,203760,False,True,USUM71707196,False,Sorry Not Sorry,1,True,1,track,0.704,0.633,11,-6.923,0,0.241,0.0214,0.0,0.29,0.863,144.021,3m660poUr1chesgkkjQM7P,4
279,2021-01-28T14:51:29Z,False,user,album,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03,day,16,album,1,207520,False,False,GBAHS1700028,False,Happier,82,True,7,track,0.522,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.236,89.792,2RttW7RAu5nOAfq6YFvApB,4
280,2021-01-28T14:51:29Z,False,user,album,69Pj3ce9XFZUi3XuQylLKf,Night & Day (Night Edition),2017-07-14,day,10,album,1,174600,False,False,GBUM71701537,False,Middle Of The Night,63,True,1,track,0.588,0.749,11,-4.323,0,0.058,0.0037,0.0,0.0813,0.397,130.093,74vs7PD7iG2GnWUGnb8Yuq,4
281,2021-01-28T14:51:29Z,False,user,single,4w5LxfyoOPHkGJZrco1UT5,Most Girls,2017-04-28,day,1,album,1,204400,False,False,USUM71703935,False,Most Girls,75,True,1,track,0.756,0.572,9,-7.019,1,0.0763,0.0478,0.0,0.0853,0.417,102.986,10GJQkjRJcZhGTLagFOC62,4
282,2021-01-28T14:51:29Z,False,user,single,1PZviVfBJJxNw5EtAwzdUu,2U (feat. Justin Bieber),2017-06-09,day,1,album,1,194896,False,False,GB28K1700019,False,2U (feat. Justin Bieber),69,True,1,track,0.548,0.65,8,-5.827,0,0.0591,0.219,0.0,0.225,0.557,144.937,3A7qX2QjDlPnazUsRk5y0M,4
283,2021-01-28T14:51:29Z,False,user,single,5MxXY7DbFMUiHFTPUabgJJ,I Don’t Wanna Live Forever (Fifty Shades Darker),2016-12-09,day,1,album,1,245200,False,False,USQ4E1602586,False,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",1,True,1,track,0.735,0.451,0,-8.374,1,0.0585,0.0631,1.3e-05,0.325,0.0862,117.973,3NdDpSvN911VPGivFlV5d0,4
284,2021-01-28T14:51:29Z,False,user,single,2EfmyRWheMtmVTCIsptsLi,Hold On,2017-02-03,day,1,album,1,198853,False,False,USUM71615568,False,Hold On,82,True,1,track,0.618,0.443,2,-9.681,1,0.0526,0.469,0.0,0.0829,0.167,119.949,5vjLSffimiIP26QG5WcN2K,4
285,2021-01-28T14:51:29Z,False,user,album,3TJz2UBNYJtlEly0sPeNrQ,The Thrill Of It All (Special Edition),2017-11-03,day,14,album,1,201000,False,False,GBUM71704089,False,Too Good At Goodbyes,81,True,1,track,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,1mXVgsBdtIVeCLJnSnmtdV,4
286,2021-01-28T14:51:29Z,False,user,compilation,0zMLyv1kNV2B0LDGEK2RbB,Jonas Blue: Electronic Nature - The Mix 2017,2017-07-14,day,20,album,1,181614,False,False,GBUM71701777,False,Mama,55,True,1,track,0.739,0.792,11,-4.256,0,0.0418,0.091,0.0,0.0516,0.547,104.016,0NiXXAI876aGImAd6rTj8w,4
287,2021-01-28T14:51:29Z,False,user,album,3OZgEywV4krCZ814pTJWr7,Dangerous Woman,2016-05-20,day,15,album,1,226160,False,True,USUM71602107,False,Side To Side,74,True,5,track,0.65,0.736,6,-5.84,0,0.229,0.0528,0.0,0.235,0.613,159.173,1pKeFVVUOPjFsOABub0OaV,4
288,2021-01-28T14:51:29Z,False,user,album,4JPguzRps3kuWDD5GS6oXr,Memories...Do Not Open,2017-04-07,day,12,album,1,221506,False,False,USQX91603031,False,Paris,70,True,8,track,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,72jbDTw1piOOj770jWNeaG,4
289,2021-01-28T14:51:29Z,False,user,album,5YLRVHDVRw3QqWbeTGpC5B,So Good,2017-03-17,day,15,album,1,224030,False,False,USSM11607151,False,Ain't My Fault,70,True,11,track,0.576,0.782,6,-4.825,0,0.0296,0.00778,0.0,0.285,0.355,141.153,0ADG9OgdVTL7fgREP75BrZ,4
290,2021-01-28T14:51:29Z,False,user,album,6kf46HbnYCZzP6rjvQHYzg,American Teen,2017-04-27,day,15,album,1,202546,False,False,USRC11700144,False,Young Dumb & Broke,81,True,2,track,0.798,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.949,5Z3GHaZ6ec9bsiI5BenrbY,4
291,2021-01-28T14:51:29Z,False,user,single,3meZFplbMmji648oWUNEfQ,Rockabye (feat. Sean Paul & Anne-Marie),2016-10-21,day,1,album,1,251088,False,False,GBAHS1600363,False,Rockabye (feat. Sean Paul & Anne-Marie),76,True,1,track,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,5knuzwU65gJK7IF5yJsuaW,4
292,2021-01-28T14:51:29Z,False,user,album,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03,day,16,album,1,263400,False,False,GBAHS1700024,False,Perfect,86,True,5,track,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,0tgVpDi06FyKpA1z0VMD4v,3
293,2021-01-28T14:51:29Z,False,user,single,25IBuKrmZbgOVCGNigTXar,"How Far I'll Go (From ""Moana"")",2016-10-28,day,1,album,1,175517,False,False,USWD11677601,False,"How Far I'll Go - From ""Moana""",0,True,1,track,0.314,0.555,9,-9.601,1,0.37,0.157,0.000108,0.067,0.159,179.666,5hYTyyh2odQKphUbMqc5gN,4
294,2021-01-28T14:51:29Z,False,user,single,0IUCAsckpNyV4wHKIHQawC,It Ain't Me (with Selena Gomez),2017-02-16,day,1,album,1,220780,False,False,SEBGA1700015,False,It Ain't Me (with Selena Gomez),76,True,1,track,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,3eR23VReFzcdmS7TYCrhCe,4
295,2021-01-28T14:51:29Z,False,user,album,7ahctQBwcSxDdP0fRAPo2p,Flicker (Deluxe),2017-10-20,day,13,album,1,188174,False,False,USUG11700631,False,Slow Hands,76,True,4,track,0.735,0.425,0,-6.648,1,0.0464,0.011,0.0,0.055,0.848,85.896,2cOUlop2ZakjOKe4WinesN,4
296,2021-01-28T14:51:29Z,False,user,single,5chBPOVY2I0bG5V3igb5QL,Havana,2017-08-03,day,1,album,1,216896,False,False,USSM11706905,False,Havana,2,True,1,track,0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992,0ofbQMrRDsUaVKq2mGLEAb,4
297,2021-01-28T14:51:29Z,False,user,single,6VABPTmDOYrO5cfyKZk7F7,Friends (with BloodPop®),2017-08-17,day,1,album,1,189466,False,False,USUM71709101,False,Friends (with BloodPop®),1,True,1,track,0.744,0.739,8,-5.35,1,0.0387,0.00459,0.0,0.306,0.649,104.99,7nZmah2llfvLDiUjm0kiyz,4
298,2021-01-28T14:51:29Z,False,user,album,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,day,15,album,1,211853,False,False,USCJY1750000,False,Look What You Made Me Do,76,True,6,track,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,1P17dC1amhFzptugyAO7Il,4
299,2021-01-28T14:51:29Z,False,user,album,1Jmq5HEJeA9kNi2SgQul4U,Red Pill Blues (Deluxe),2017-11-03,day,21,album,1,199849,False,False,USUM71709292,False,What Lovers Do (feat. SZA),1,True,2,track,0.795,0.615,5,-5.211,0,0.0671,0.0786,2.98e-06,0.0855,0.393,110.009,3hBBKuWJfxlIlnd9QFoC8k,4
300,2021-01-28T14:51:29Z,False,user,single,2e5CxfyEwBW115beiwh7Mc,Swalla (feat. Nicki Minaj & Ty Dolla $ign),2017-02-23,day,1,album,1,216408,False,True,USWB11700237,False,Swalla (feat. Nicki Minaj & Ty Dolla $ign),76,True,1,track,0.696,0.817,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064,6kex4EBAj0WHXDKZMEJaaF,4
301,2021-01-28T14:51:29Z,False,user,single,7qFvD9eJynnbhWUchIJgl8,Touch,2017-03-10,day,1,album,1,202960,False,False,GBHMU1700007,False,Touch,0,True,1,track,0.635,0.73,1,-3.942,0,0.0965,0.04,0.0,0.423,0.541,101.859,7FPOTINXrud2gCZVAsMTZc,4
302,2021-01-28T14:51:29Z,False,user,album,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03,day,16,album,1,170826,False,False,GBAHS1700026,False,Galway Girl,78,True,6,track,0.624,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,0.781,99.943,0afhq8XCExXpqazXczTSve,4
303,2021-01-28T14:51:29Z,False,user,album,22aqlgX39cWQMWazg9qwuv,Nervous System,2017-07-28,day,7,album,1,176320,False,False,USUM71615691,False,Issues,0,True,1,track,0.706,0.427,8,-6.864,1,0.0879,0.413,0.0,0.0609,0.42,113.804,6D0b04NJIKfEMg040WioJQ,4
304,2021-01-28T14:51:29Z,False,user,album,3cS0qzNDjE5SjdAL1W98fo,Raised Under Grey Skies (Deluxe),2017-10-06,day,20,album,1,220290,False,False,GBUM71604513,False,September Song,73,True,2,track,0.614,0.615,0,-6.7,0,0.0444,0.054,0.0,0.0921,0.374,95.941,0zbzrhfVS9S2TszW3wLQZ7,4
305,2021-01-28T14:51:29Z,False,user,single,5wtHzowB37Fre3iXWQW5v5,More Than You Know,2017-05-24,day,4,album,1,203000,False,False,GBUM71701735,False,More Than You Know,1,True,1,track,0.645,0.741,5,-4.989,0,0.0339,0.0323,0.0,0.29,0.534,123.07,4q8PHoRsPUB52LFylX8Ulz,4
306,2021-01-28T14:51:29Z,False,user,album,5xrOcCoO3jkXRjHQjfESM6,Mad Love The Prequel,2018-06-29,day,9,album,1,221176,False,False,GBUM71604557,False,No Lie,77,True,9,track,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,48QmG1dfvMuYLxMPt7KSRA,4
307,2021-01-28T14:51:29Z,False,user,album,7LACXphpLTluKLFqHIZ1Qq,The Click,2017-06-09,day,13,album,1,201160,False,False,USKFE1620002,False,Weak,0,True,3,track,0.673,0.637,5,-4.518,1,0.0429,0.137,0.0,0.184,0.678,123.98,3E2Zh20GDCR9B1EYjfXWyv,4
308,2021-01-28T14:51:29Z,False,user,album,30QoUTsSdpQuZunPNFsLnm,digital druglord,2017-04-21,day,10,album,1,212027,False,True,USLD91700850,False,do re mi,76,True,4,track,0.745,0.593,8,-6.35,1,0.0526,0.00522,5.25e-06,0.123,0.17,111.002,3Q3myFA7q4Op95DOpHplaY,3
309,2021-01-28T14:51:29Z,False,user,single,1m3mf7xkXIwssVriaaTjOS,AVĪCI (01),2017-08-10,day,6,album,1,181672,False,True,SE5R71700101,False,Without You (feat. Sandro Cavazza),78,True,4,track,0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,6Pgkp4qUoTmJIPn7ReaGxL,4
310,2021-01-28T14:51:29Z,False,user,album,6msV14ocKnUKffhMpHWhIG,bloom,2017-05-12,day,13,album,1,239293,False,False,USUM71609854,False,Bad Things (with Camila Cabello),0,True,10,track,0.678,0.696,2,-4.79,1,0.133,0.206,0.0,0.164,0.254,137.822,6TXglvsCOo7dQrEgRiIdO0,4
311,2021-01-28T14:51:29Z,False,user,single,3BcNHuKlAm57APDcwh7LJq,Solo Dance,2016-11-04,day,1,album,1,174933,False,False,DK4YA1610901,False,Solo Dance,1,True,1,track,0.744,0.836,6,-2.396,0,0.0507,0.0435,0.0,0.194,0.36,114.965,6HUnnBwYZqcED1eQztxMBN,4
312,2021-01-28T14:51:29Z,False,user,album,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03,day,16,album,1,261153,False,False,GBAHS1600462,False,Castle on the Hill,78,True,2,track,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,6PCUP3dWmTjcTtXY02oFdT,4
313,2021-01-28T14:51:29Z,False,user,album,5xG9gJcs9ut3qDWezHUlsX,Younger Now,2017-09-29,day,11,album,1,231906,False,False,USRC11700814,False,Malibu,74,True,2,track,0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,1UZOjK1BwmwWU14Erba9CZ,4
314,2021-01-28T14:51:29Z,False,user,album,4JBZ0QHveEpESepanNBG8A,Grateful,2017-06-22,day,22,album,1,288600,False,True,USSM11703300,False,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",74,True,4,track,0.609,0.668,7,-4.284,1,0.0367,0.0552,0.0,0.167,0.811,80.924,3DXncPQOG4VBw3QHh3S817,4
315,2021-01-28T14:51:29Z,False,user,single,7ejLzpQCRcDqXtbRoOrj9B,Him & I,2017-11-30,day,1,album,1,268866,False,True,USRC11701867,False,Him & I,0,True,1,track,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,3YU6vJbjYUG0tiJyXf9x5V,4
316,2021-01-28T14:51:29Z,False,user,single,22x1g0NEicPMxuEOXlGUw5,Came Here for Love,2017-06-09,day,1,album,1,202999,False,False,GBCEN1700157,False,Came Here for Love,66,True,1,track,0.708,0.868,6,-3.287,1,0.0431,0.0313,0.0,0.122,0.72,124.994,3kGfazcbVvVkuZunzlLgTD,4
317,2021-01-28T14:51:29Z,False,user,album,72qA6s4fjF8Y2VX1UDMfp2,GEMINI,2017-09-22,day,16,album,1,220454,False,True,QZ8TY1700001,False,Glorious (feat. Skylar Grey),76,True,2,track,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,0CokSRCu5hZgPxcZBaEzVE,4
318,2021-01-28T14:51:29Z,False,user,single,0XV4cXBFmXIhQnQMYUX9u6,AVĪCI (01),2017-08-09,day,6,album,1,181812,False,False,SE5R71700108,False,Lonely Together (feat. Rita Ora),55,True,2,track,0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,2OALaHcDdKkjYEpAr0Qzab,4
319,2021-01-28T14:51:29Z,False,user,album,7hwhuEQT4Fp5bzwLlYZtiz,Beautiful Trauma,2017-10-13,day,13,album,1,269600,False,False,USRC11701586,False,What About Us,75,True,4,track,0.489,0.588,1,-6.177,1,0.0507,0.0285,2.11e-06,0.0906,0.187,113.617,0Qh38w01QRXK6KHIv0e3hb,4
320,2021-01-28T14:51:29Z,False,user,single,4L9b6Oe9iEHHvK1MA2PqZU,Call On Me (Remixes),2016-09-23,day,5,album,1,222040,False,False,AUCN31209086,False,Call on Me - Ryan Riback Remix,51,True,3,track,0.67,0.838,0,-4.031,1,0.0362,0.0604,0.000611,0.159,0.717,104.998,6tFFZ3OYoHbTolG08QsuBa,4
321,2021-01-28T14:51:29Z,False,user,album,5GlPAy2PRJW06GVFhKwGTl,Evolve,2017-06-23,day,11,album,1,204346,False,False,USUM71700626,False,Believer,1,True,3,track,0.779,0.787,10,-4.305,0,0.108,0.0524,0.0,0.14,0.708,124.982,0CcQNd8CINkwQfe1RDtGV6,4
322,2021-01-28T14:51:29Z,False,user,album,6kf46HbnYCZzP6rjvQHYzg,American Teen,2017-04-27,day,15,album,1,219080,False,False,TCACO1662934,False,Location,79,True,3,track,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,152lZdxL1OR0ZMW6KquMif,4
323,2021-01-28T14:51:29Z,False,user,single,6lrm01OVZZVmarH2XLSAXZ,Your Song,2017-05-25,day,1,album,1,180757,False,False,GBAHT1700323,False,Your Song,67,True,1,track,0.855,0.624,1,-4.093,1,0.0488,0.158,0.0,0.0513,0.962,117.959,4c2W3VKsOFoIg2SFaO6DY5,4
324,2021-01-28T14:51:29Z,False,user,single,7BaS787qIlgKTMOFR2e91E,Ciao Adios,2017-02-10,day,1,album,1,200104,False,False,GBAHS1700195,False,Ciao Adios,62,True,1,track,0.698,0.882,4,-3.078,0,0.0863,0.127,0.0,0.15,0.445,106.083,3EfugazgSddQvzZpkof5I4,4
325,2021-01-28T14:51:29Z,False,user,album,5DL2Z5x7UJsWH1HhE9j8nd,Glory Days: The Platinum Edition,2017-11-24,day,25,album,1,188786,False,False,GBHMU1700053,False,Reggaetón Lento (Remix),2,True,3,track,0.623,0.909,4,-3.079,0,0.0758,0.158,0.0,0.0972,0.651,93.984,5PB8zB1MOZASboLquvinMF,4
326,2021-01-28T14:51:29Z,False,user,album,5C0YLr4OoRGFDaqdMQmkeH,VIDA,2019-02-01,day,15,album,1,230413,False,False,USUM71703825,False,Despacito - Remix,71,True,13,track,0.649,0.798,2,-4.346,1,0.178,0.226,0.0,0.0711,0.857,177.899,1vnnXMrBeEWiRg3YCMCjQq,4
327,2021-01-28T14:51:29Z,False,user,single,3KDuNEtT7I41hNbzMUakyq,Good Life (with G-Eazy & Kehlani),2017-03-17,day,1,album,1,225520,False,False,USAT21700489,False,Good Life (with G-Eazy & Kehlani),65,True,1,track,0.572,0.778,1,-5.208,1,0.233,0.00638,0.0,0.0563,0.54,168.073,0Oa9mHOnH14GZ4toWwkf4c,4
328,2021-01-28T14:51:29Z,False,user,album,1sweBli5bv5QIothRFFMsf,Everybody,2017-05-05,day,13,album,1,250173,False,True,USUM71702778,False,1-800-273-8255,1,True,10,track,0.627,0.572,5,-7.738,0,0.0373,0.568,1.52e-06,0.198,0.361,100.041,5aFQU3VPCQ3YGfKBA4tLfj,4
329,2021-01-28T14:51:29Z,False,user,album,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,day,15,album,1,208186,False,False,USCJY1750003,False,...Ready For It?,72,True,1,track,0.613,0.764,2,-6.509,1,0.136,0.0527,0.0,0.197,0.417,160.015,2yLa0QULdQr0qAIvVwN6B5,4
330,2021-01-28T14:51:29Z,False,user,album,1Li4rADxSxjT2g4xqUcMYh,Red Pill Blues (Deluxe),2018-06-15,day,22,album,1,214265,False,False,USUM71609975,False,Don't Wanna Know (feat. Kendrick Lamar),70,True,14,track,0.783,0.61,7,-6.124,1,0.0696,0.343,0.0,0.0983,0.418,100.047,5o3GnrcFtvkdf3zFznuSbA,4
331,2021-01-28T14:51:29Z,False,user,album,5GlPAy2PRJW06GVFhKwGTl,Evolve,2017-06-23,day,11,album,1,187146,False,False,USUM71704167,False,Thunder,3,True,9,track,0.6,0.81,0,-4.749,1,0.0479,0.00683,0.21,0.155,0.298,167.88,0tKcYR2II1VCQWT79i5NrW,4
332,2021-01-28T14:51:29Z,False,user,single,15qLmAABocTCRBSbWWqL7K,iSpy (feat. Lil Yachty),2016-12-02,day,1,album,1,253106,False,True,USAT21700378,False,iSpy (feat. Lil Yachty),73,True,1,track,0.746,0.653,7,-6.745,1,0.289,0.378,0.0,0.229,0.672,75.016,2EEeOnHehOozLq4aS0n6SL,4
333,2021-01-28T14:51:29Z,False,user,album,4PgleR09JVnm3zY1fW3XBA,24K Magic,2016-11-17,day,9,album,1,225983,False,False,USAT21602944,False,24K Magic,79,True,1,track,0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97,6b8Be6ljOzmkOmFslEb23P,4
334,2021-01-28T14:51:29Z,False,user,album,2ODvWsOgouMbaA5xf0RkJe,Starboy,2016-11-25,day,18,album,1,230453,False,True,USUG11600976,False,Starboy,85,True,1,track,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,7MXVkk9YMctZqd1Srtv4MB,4
335,2021-01-28T14:51:29Z,False,user,album,42WVQWuf1teDysXiOupIZt,Birds In The Trap Sing McKnight,2016-09-16,day,14,album,1,243836,False,True,USSM11607555,False,goosebumps,87,True,9,track,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,6gBFPUFcJLzWGx4lenP6h2,4
336,2021-01-28T14:51:29Z,False,user,album,1FZKIm3JVDCxTchXDo5jOV,Harry Styles,2017-05-12,day,10,album,1,340706,False,False,USSM11703595,False,Sign of the Times,82,True,2,track,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,5Ohxk2dO5COHF1krpoPigN,4
337,2021-01-28T14:51:29Z,False,user,album,1Jmq5HEJeA9kNi2SgQul4U,Red Pill Blues (Deluxe),2017-11-03,day,21,album,1,234308,False,True,USUM71616357,False,Cold (feat. Future),0,True,15,track,0.697,0.716,9,-6.288,0,0.113,0.118,0.0,0.0424,0.506,99.905,21TdkDRXuAB3k90ujRU1et,4
338,2021-01-28T14:51:29Z,False,user,single,2J2x1ZGULHqyE1OkRTPiPa,Mi Gente,2017-07-04,day,1,album,1,189029,False,False,FR22F1701790,False,Mi Gente,54,True,1,track,0.548,0.701,11,-4.862,0,0.0914,0.0178,1.34e-05,0.134,0.309,104.237,6jNHpJIBFTJwl3bxWrGF6K,4
339,2021-01-28T14:51:29Z,False,user,album,5YLRVHDVRw3QqWbeTGpC5B,So Good,2017-03-17,day,15,album,1,226720,False,False,USSM11609249,False,I Would Like,60,True,3,track,0.486,0.713,2,-3.949,0,0.0524,0.0853,0.0,0.0839,0.297,121.028,4Q4jmPHwu0wrJvqrld0FQ6,4
340,2021-01-28T14:51:29Z,False,user,album,3hARKC8cinq3mZLLAEaBh9,Views,2016-05-06,day,20,album,1,173986,False,False,USCM51600028,False,One Dance,4,True,12,track,0.791,0.619,1,-5.886,1,0.0532,0.00784,0.00423,0.351,0.371,103.989,1xznGGDReH1oQq0xzbwXa3,4
341,2021-01-28T14:51:29Z,False,user,album,5s0rmjP8XOPhP6HhqOhuyC,Stoney (Deluxe),2016-12-09,day,18,album,1,223346,False,True,USUM71614475,False,I Fall Apart,82,True,7,track,0.556,0.538,8,-5.408,0,0.0382,0.0689,0.0,0.196,0.291,143.95,75ZvA4QfFiZvzhj2xkaWAh,4
342,2021-01-28T14:51:29Z,False,user,single,2sPYPyDFwgi1jrRTGhoxq2,Stargazing - EP,2017-09-21,day,5,album,1,236853,False,False,SEBGA1700242,False,Stargazing,70,True,1,track,0.677,0.497,5,-5.763,1,0.0809,0.152,0.0,0.0911,0.419,99.137,0Zbbxnx4SGGHoIow4PpISP,4
343,2021-01-28T14:51:29Z,False,user,album,4c2p3TdN7NcQfCXyueCNnC,Jungle Rules,2017-07-14,day,18,album,1,233901,False,True,USSM11703478,False,Unforgettable,80,True,2,track,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,3B54sVLJ402zGa6Xm4YGNe,4
344,2021-01-28T14:51:29Z,False,user,single,0fLgNovzjpxE13hCIWa0sL,Rich Love,2017-07-14,day,1,album,1,201256,False,False,USUM71705541,False,Rich Love (with Seeb),66,True,1,track,0.401,0.872,1,-3.641,0,0.314,0.167,0.0,0.362,0.472,104.592,7dOeiXeTSfA1ixaYmQcWu7,4
345,2021-01-28T14:51:29Z,False,user,single,1bHj528aZfYOKq0ve5AHMr,Rolex,2017-03-15,day,1,album,1,238586,False,False,USSM11702948,False,Rolex,74,True,1,track,0.804,0.886,1,-2.512,1,0.04,0.0837,0.0,0.266,0.789,144.946,0pSBuHjILhNEo55xK1zrRt,4
346,2021-01-28T14:51:29Z,False,user,album,33pt9HBdGlAbRGBHQgsZsU,Evolve,2017-06-23,day,12,album,1,201240,False,False,USUM71703515,False,Whatever It Takes,81,True,3,track,0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.117,0.556,134.945,6Qn5zhYkTa37e91HC1D7lb,4
347,2021-01-28T14:51:29Z,False,user,album,3Q149ZH46Z0f3oDR7vlDYV,ANTI,2016-01-28,day,13,album,1,224000,False,True,QM5FT1600120,False,Love On The Brain,1,True,11,track,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,2aksifNn5ph8igDOkPBA02,3
348,2021-01-28T14:51:29Z,False,user,single,4pfzhxwwQy4B8lySxjwKdt,Praying,2017-07-06,day,1,album,1,230269,False,False,USRC11701134,False,Praying,1,True,1,track,0.565,0.381,10,-7.204,1,0.0302,0.48,0.0,0.109,0.325,73.483,79NlESqzFSW0hdBWgls4FX,4
349,2021-01-28T14:51:29Z,False,user,single,3syh4e0H2YnXmzGzP5Rd3G,Anywhere,2017-10-20,day,1,album,1,215064,False,False,GBAHS1701111,False,Anywhere,66,True,1,track,0.628,0.797,11,-3.953,0,0.0596,0.0364,0.0,0.104,0.321,106.93,7EI6Iki24tBHAMxtb4xQN2,4
350,2020-06-08T10:16:10Z,False,user,album,09fggMHib4YkOtwQNXEBII,Starboy,2016-11-25,day,18,album,1,230453,False,True,USUG11600976,False,Starboy,1,True,1,track,0.681,0.594,7,-7.028,1,0.282,0.165,3.49e-06,0.134,0.535,186.054,5aAx2yezTd8zXrkmtKl66Z,4
351,2020-06-08T10:16:10Z,False,user,album,40GMAhriYJRO1rsY4YdrZb,Views,2016-05-06,day,20,album,1,173986,False,False,USCM51600028,False,One Dance,81,True,12,track,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,1zi7xx7UVEFkmKfv06H8x0,4
352,2020-06-08T10:16:10Z,False,user,album,7fZH0aUAjY3ay25obOUf2a,Purpose (Deluxe),2015-11-13,day,19,album,1,233720,False,False,USUM71516761,False,Love Yourself,2,True,5,track,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,3hB5DgAiMAQ4DzYbsMq1IT,4
353,2020-06-08T10:16:10Z,False,user,single,0rSLgV8p5FzfnqlEk4GzxE,Closer,2016-07-29,day,1,album,1,244960,False,False,USQX91601347,False,Closer,85,True,1,track,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,7BKLCZ1jbUBVqRi2FVlTVw,4
354,2020-06-08T10:16:10Z,False,user,single,5y28RdPzIRXegzr5YM9Y0D,Hello,2015-10-23,day,1,album,1,295502,False,False,GBBKS1500214,False,Hello,27,True,1,track,0.471,0.431,5,-6.129,0,0.0342,0.329,0.0,0.0854,0.289,157.98,1MDoll6jK4rrk2BcFRP5i7,4
355,2020-06-08T10:16:10Z,False,user,album,0cHT4ll3sEPyFFWoFuibMl,New English,2016-06-26,day,14,album,1,246761,False,True,USUM71601094,False,Panda,74,True,14,track,0.576,0.766,10,-4.943,0,0.449,0.028,1.68e-06,0.366,0.236,144.833,5YEOzOojehCqxGQCcQiyR4,4
356,2020-06-08T10:16:10Z,False,user,album,2AGNF8r2y8HL85yVk2bwmS,Know-It-All (Deluxe),2016-03-11,day,15,album,1,230226,False,False,USUM71506811,False,Scars To Your Beautiful,80,True,10,track,0.319,0.739,0,-5.74,1,0.272,0.0285,0.0,0.111,0.449,194.169,42ydLwx4i5V49RXHOozJZq,4
